frame,id,class,xmin,ymin,xmax,ymax
53,1,person,292,229,327,294
53,2,person,603,288,644,362
53,3,person,1378,491,1436,560
53,4,person,334,382,383,476
53,5,person,1470,528,1518,601
53,6,person,196,378,204,395
53,7,person,1274,498,1327,554
53,9,person,-4,4,1898,1067
53,10,person,946,386,1019,472
53,12,person,1052,352,1099,423
53,13,person,1570,569,1653,702
53,17,person,880,523,942,614
53,18,person,1751,925,1847,1080
53,19,person,1276,458,1336,514
53,20,person,7,120,32,158
53,23,person,1707,37,1742,87
53,26,person,1039,357,1108,444
53,28,person,30,130,45,151
53,30,person,573,196,586,221
53,33,person,183,382,221,478
54,1,person,292,229,327,294
54,2,person,603,288,644,361
54,3,person,1378,491,1436,560
54,4,person,336,383,385,476
54,5,person,1470,528,1519,601
54,6,person,198,379,205,394
54,7,person,1274,498,1327,554
54,9,person,-8,4,1897,1069
54,10,person,950,377,1012,450
54,12,person,1052,352,1099,423
54,13,person,1569,568,1653,704
54,17,person,878,522,941,615
54,18,person,1751,924,1846,1080
54,19,person,1276,458,1336,514
54,20,person,6,120,31,159
54,23,person,1708,36,1742,87
54,26,person,1039,357,1108,444
54,28,person,31,131,45,151
54,30,person,574,196,586,220
54,33,person,185,383,222,478
55,1,person,292,229,326,293
55,2,person,603,288,644,361
55,3,person,1379,491,1436,559
55,4,person,338,383,387,477
55,5,person,1470,528,1518,601
55,6,person,200,380,206,393
55,7,person,1274,498,1326,553
55,9,person,-15,1,1900,1074
55,10,person,952,373,1009,440
55,12,person,1052,352,1099,423
55,13,person,1568,567,1654,704
55,17,person,876,521,939,613
55,18,person,1748,922,1843,1080
55,19,person,1276,458,1336,514
55,20,person,4,120,30,159
55,23,person,1708,36,1743,87
55,26,person,1039,357,1108,444
55,28,person,32,132,45,151
55,30,person,574,196,586,220
55,33,person,186,384,224,479
56,1,person,291,229,325,293
56,2,person,603,288,644,361
56,3,person,1379,491,1436,559
56,4,person,341,386,387,475
56,5,person,1471,527,1518,601
56,6,person,202,382,207,392
56,7,person,1274,498,1326,553
56,9,person,-14,0,1907,1078
56,10,person,953,372,1008,437
56,12,person,1052,352,1099,422
56,13,person,1569,567,1654,704
56,17,person,875,520,940,615
56,18,person,1744,921,1839,1080
56,19,person,1276,458,1336,513
56,20,person,3,120,28,159
56,23,person,1709,35,1743,87
56,26,person,1042,359,1108,444
56,28,person,33,133,46,151
56,30,person,574,197,586,219
56,33,person,187,385,225,479
57,1,person,291,229,325,293
57,2,person,602,287,644,361
57,3,person,1379,491,1436,559
57,4,person,345,393,392,485
57,5,person,1471,527,1519,601
57,6,person,204,383,208,391
57,7,person,1274,498,1325,552
57,9,person,-13,0,1904,1077
57,10,person,952,372,1008,437
57,12,person,1052,353,1099,422
57,13,person,1569,566,1654,704
57,17,person,872,518,937,614
57,18,person,1741,921,1835,1080
57,19,person,1277,458,1336,513
57,20,person,2,120,27,159
57,23,person,1709,35,1744,86
57,26,person,1042,359,1109,444
57,28,person,34,134,46,151
57,30,person,575,197,586,218
57,33,person,189,386,226,480
58,1,person,290,230,323,293
58,2,person,602,287,644,361
58,3,person,1381,492,1437,558
58,4,person,348,396,394,488
58,5,person,1471,527,1520,602
58,6,person,206,384,209,390
58,7,person,1274,499,1324,551
58,9,person,-17,0,1897,1078
58,10,person,952,373,1006,435
58,12,person,1052,353,1099,422
58,13,person,1569,566,1653,702
58,17,person,871,519,937,616
58,18,person,1742,919,1836,1080
58,19,person,1273,457,1339,516
58,20,person,1,121,26,160
58,23,person,1709,35,1744,86
58,26,person,1042,359,1109,444
58,28,person,35,135,46,151
58,30,person,575,197,585,218
58,33,person,190,387,227,481
59,1,person,290,230,323,294
59,2,person,601,286,644,361
59,3,person,1381,492,1436,557
59,4,person,348,394,397,492
59,5,person,1472,527,1520,602
59,6,person,208,385,210,389
59,7,person,1274,499,1324,551
59,9,person,-16,0,1895,1079
59,10,person,952,373,1006,436
59,12,person,1052,353,1099,422
59,13,person,1571,568,1654,701
59,17,person,869,517,935,616
59,18,person,1743,919,1836,1080
59,19,person,1273,457,1338,516
59,20,person,0,121,25,160
59,26,person,1042,359,1108,444
59,28,person,36,136,46,151
59,30,person,575,197,585,217
59,33,person,192,387,228,481
60,1,person,289,231,322,294
60,2,person,601,286,644,360
60,3,person,1382,492,1436,556
60,4,person,349,393,399,493
60,5,person,1473,527,1521,602
60,6,person,210,387,211,388
60,7,person,1274,500,1324,552
60,9,person,-13,0,1896,1080
60,10,person,952,373,1007,437
60,12,person,1054,352,1097,416
60,13,person,1573,570,1653,699
60,17,person,870,518,932,613
60,18,person,1746,920,1836,1080
60,19,person,1273,457,1338,516
60,20,person,19,117,42,151
60,26,person,1042,358,1108,444
60,28,person,37,136,47,151
60,30,person,576,198,585,216
60,33,person,193,388,230,482
61,1,person,289,231,321,293
61,2,person,601,285,644,359
61,3,person,1382,492,1436,556
61,4,person,351,394,401,495
61,5,person,1473,527,1521,602
61,6,person,212,388,212,387
61,7,person,1274,500,1324,552
61,9,person,-3,0,1906,1079
61,10,person,951,373,1007,438
61,12,person,1054,352,1097,415
61,13,person,1573,570,1653,699
61,17,person,867,517,930,614
61,18,person,1744,919,1833,1080
61,19,person,1272,457,1338,516
61,20,person,18,115,43,152
61,26,person,1043,358,1109,444
61,28,person,38,137,47,151
61,30,person,576,198,585,216
61,33,person,194,389,231,482
62,1,person,288,231,321,293
62,2,person,601,285,643,358
62,3,person,1382,492,1436,555
62,4,person,359,397,396,466
62,5,person,1474,527,1522,602
62,6,person,214,389,213,387
62,7,person,1274,500,1324,552
62,9,person,-2,0,1908,1080
62,10,person,952,374,1006,437
62,12,person,1053,352,1098,417
62,13,person,1573,570,1653,699
62,17,person,865,516,929,613
62,18,person,1745,916,1833,1080
62,19,person,1272,457,1338,516
62,20,person,17,115,43,153
62,26,person,1043,358,1109,444
62,28,person,39,138,47,151
62,30,person,576,198,585,215
62,33,person,196,390,232,483
63,1,person,288,231,320,293
63,2,person,601,285,644,358
63,3,person,1382,492,1436,555
63,4,person,359,401,405,485
63,5,person,1474,528,1521,601
63,6,person,216,390,213,386
63,7,person,1274,500,1324,552
63,9,person,4,5,1884,1067
63,10,person,952,374,1006,436
63,12,person,1053,352,1099,417
63,13,person,1572,569,1654,700
63,17,person,859,514,927,619
63,18,person,1742,915,1829,1080
63,19,person,1273,457,1338,516
63,20,person,17,114,43,152
63,26,person,1043,358,1109,444
63,28,person,40,139,47,151
63,30,person,576,198,585,214
63,33,person,197,391,233,484
64,1,person,288,231,320,294
64,2,person,601,284,644,359
64,3,person,1381,493,1436,556
64,4,person,364,401,400,465
64,5,person,1473,528,1521,601
64,6,person,218,392,214,385
64,7,person,1274,500,1324,551
64,9,person,18,12,1871,1056
64,10,person,951,374,1006,436
64,12,person,1053,352,1099,417
64,13,person,1572,568,1654,700
64,17,person,861,511,921,603
64,18,person,1740,914,1827,1080
64,19,person,1273,457,1338,516
64,20,person,17,114,42,150
64,26,person,1043,358,1109,444
64,28,person,41,140,48,151
64,30,person,577,199,584,214
64,33,person,198,392,235,484
65,1,person,288,231,320,294
65,2,person,601,285,644,359
65,3,person,1382,493,1436,556
65,4,person,367,402,402,465
65,5,person,1473,528,1521,601
65,7,person,1273,500,1324,551
65,9,person,14,10,1878,1058
65,10,person,951,374,1007,436
65,12,person,1053,352,1099,417
65,13,person,1572,568,1654,700
65,17,person,855,512,924,618
65,18,person,1740,915,1825,1080
65,19,person,1273,457,1338,516
65,20,person,17,113,42,150
65,26,person,1043,358,1109,444
65,28,person,42,141,48,150
65,30,person,577,199,584,213
65,33,person,200,393,236,485
65,36,person,571,187,594,247
66,1,person,288,231,320,294
66,2,person,601,285,644,359
66,3,person,1381,493,1436,555
66,4,person,370,404,403,464
66,5,person,1474,529,1521,600
66,7,person,1274,500,1324,551
66,9,person,29,19,1867,1048
66,10,person,951,373,1007,437
66,12,person,1053,352,1099,416
66,13,person,1572,568,1654,700
66,17,person,854,514,922,619
66,18,person,1737,914,1821,1080
66,19,person,1273,457,1339,516
66,20,person,16,113,43,151
66,26,person,1043,358,1110,444
66,28,person,42,142,48,150
66,30,person,577,199,584,212
66,33,person,201,394,237,485
66,36,person,571,187,594,244
67,1,person,288,233,319,294
67,2,person,600,284,644,359
67,3,person,1381,492,1436,555
67,4,person,372,405,405,463
67,5,person,1474,529,1522,600
67,7,person,1273,500,1323,551
67,9,person,35,25,1863,1044
67,10,person,951,373,1007,437
67,12,person,1054,352,1098,415
67,13,person,1572,568,1654,700
67,17,person,858,512,917,602
67,18,person,1735,905,1822,1080
67,19,person,1273,457,1339,516
67,20,person,16,114,42,151
67,26,person,1043,358,1110,444
67,28,person,43,143,49,150
67,30,person,578,199,584,212
67,33,person,202,395,238,486
67,36,person,572,188,594,244
67,37,person,364,416,422,516
68,1,person,289,234,320,295
68,2,person,600,284,644,359
68,3,person,1381,492,1437,555
68,4,person,375,407,407,463
68,5,person,1474,528,1522,600
68,7,person,1272,500,1324,552
68,9,person,40,32,1855,1038
68,10,person,951,373,1007,437
68,12,person,1054,352,1098,414
68,13,person,1573,568,1654,700
68,17,person,852,505,911,597
68,18,person,1733,902,1821,1080
68,19,person,1273,457,1339,516
68,20,person,16,113,41,150
68,26,person,1043,358,1110,444
68,28,person,44,144,49,150
68,30,person,578,200,584,211
68,33,person,204,396,239,487
68,36,person,572,188,594,243
68,37,person,366,413,426,517
69,1,person,289,234,319,295
69,2,person,601,284,644,359
69,3,person,1381,492,1437,555
69,4,person,378,409,408,462
69,5,person,1474,528,1522,600
69,7,person,1272,500,1324,552
69,9,person,40,30,1867,1039
69,10,person,951,373,1008,437
69,12,person,1054,353,1098,413
69,13,person,1573,568,1654,700
69,17,person,847,503,908,595
69,18,person,1733,900,1820,1080
69,19,person,1273,457,1339,516
69,20,person,15,113,41,150
69,26,person,1043,358,1110,444
69,28,person,45,145,49,150
69,30,person,578,200,584,210
69,33,person,205,397,241,487
69,36,person,573,188,594,243
69,37,person,375,414,417,485
70,1,person,287,233,318,296
70,2,person,601,284,643,358
70,3,person,1381,491,1437,555
70,4,person,381,410,410,461
70,5,person,1474,528,1522,601
70,7,person,1272,500,1324,552
70,9,person,40,35,1861,1035
70,10,person,950,373,1008,438
70,12,person,1054,353,1098,413
70,13,person,1573,568,1654,700
70,17,person,846,503,907,595
70,18,person,1732,899,1819,1080
70,19,person,1272,457,1338,516
70,20,person,15,113,41,150
70,26,person,1043,358,1110,444
70,28,person,46,146,49,150
70,30,person,579,200,583,210
70,33,person,206,398,242,488
70,36,person,572,187,594,240
70,37,person,382,417,415,471
71,1,person,287,232,318,296
71,2,person,601,284,643,358
71,3,person,1381,492,1437,555
71,4,person,384,412,411,461
71,5,person,1474,528,1521,600
71,7,person,1273,500,1323,551
71,9,person,30,29,1875,1040
71,10,person,950,373,1008,439
71,12,person,1052,352,1098,415
71,13,person,1572,568,1655,700
71,17,person,845,502,906,593
71,18,person,1731,899,1817,1080
71,19,person,1271,457,1339,516
71,20,person,15,113,41,150
71,26,person,1043,358,1110,444
71,28,person,47,147,50,150
71,30,person,579,201,583,209
71,33,person,208,398,243,488
71,36,person,574,187,594,236
71,37,person,385,421,415,468
72,1,person,285,231,318,297
72,2,person,601,284,642,358
72,3,person,1381,492,1437,555
72,4,person,386,413,413,460
72,5,person,1473,528,1521,600
72,7,person,1273,500,1323,551
72,9,person,35,29,1879,1035
72,10,person,950,372,1008,439
72,12,person,1052,352,1098,415
72,13,person,1572,567,1655,700
72,17,person,844,501,905,592
72,18,person,1732,900,1816,1080
72,19,person,1272,456,1338,516
72,20,person,15,112,41,150
72,26,person,1043,358,1110,444
72,30,person,579,201,583,208
72,33,person,209,399,244,489
72,36,person,574,187,593,233
72,37,person,389,422,414,462
73,1,person,285,231,317,297
73,2,person,601,284,641,358
73,3,person,1381,492,1437,555
73,4,person,389,415,414,459
73,5,person,1473,528,1521,600
73,7,person,1273,500,1323,550
73,9,person,131,42,1772,914
73,10,person,950,372,1008,439
73,12,person,1052,352,1098,414
73,13,person,1572,567,1655,700
73,17,person,842,500,905,593
73,18,person,1731,892,1818,1080
73,19,person,1272,456,1338,516
73,20,person,15,112,40,150
73,26,person,1043,358,1110,444
73,30,person,580,201,583,208
73,33,person,210,400,245,490
73,36,person,574,187,594,236
73,37,person,393,422,414,456
74,1,person,284,232,316,297
74,2,person,600,284,641,358
74,3,person,1381,492,1437,555
74,4,person,392,416,416,459
74,5,person,1473,529,1521,599
74,7,person,1273,501,1324,551
74,9,person,51,34,1854,991
74,10,person,950,373,1008,439
74,12,person,1052,352,1098,414
74,13,person,1572,567,1655,700
74,17,person,841,498,905,595
74,18,person,1732,887,1819,1080
74,19,person,1272,456,1338,515
74,20,person,14,112,40,150
74,26,person,1043,358,1110,444
74,30,person,570,185,599,243
74,33,person,212,401,247,490
74,36,person,574,187,594,235
74,37,person,396,423,413,449
74,38,person,395,434,429,507
75,1,person,284,233,315,296
75,2,person,601,284,641,359
75,3,person,1381,492,1437,555
75,4,person,395,418,417,458
75,5,person,1474,529,1522,599
75,7,person,1273,501,1324,551
75,9,person,13,22,1901,1024
75,10,person,950,373,1008,440
75,12,person,1052,352,1098,414
75,13,person,1573,567,1655,700
75,17,person,840,499,903,594
75,18,person,1732,885,1819,1080
75,19,person,1272,456,1338,515
75,20,person,14,112,40,149
75,26,person,1043,358,1110,444
75,30,person,570,185,598,246
75,33,person,213,402,248,491
75,36,person,574,187,594,234
75,37,person,400,423,413,443
75,38,person,398,432,429,497
76,1,person,284,233,315,296
76,2,person,601,283,641,359
76,3,person,1381,492,1437,555
76,4,person,398,420,419,458
76,5,person,1474,529,1522,600
76,7,person,1273,501,1324,552
76,9,person,7,26,1901,1031
76,10,person,950,373,1008,440
76,12,person,1052,351,1098,414
76,13,person,1573,567,1655,700
76,17,person,838,498,901,594
76,18,person,1733,884,1818,1080
76,19,person,1272,456,1339,516
76,20,person,14,111,40,149
76,26,person,1043,358,1110,444
76,30,person,570,187,598,248
76,33,person,214,403,249,491
76,36,person,575,187,594,233
76,37,person,404,423,412,437
76,38,person,402,433,431,493
77,1,person,285,234,315,297
77,2,person,602,283,641,359
77,3,person,1381,491,1437,555
77,4,person,400,421,421,457
77,5,person,1474,529,1522,600
77,7,person,1272,501,1324,552
77,9,person,1,25,1902,1034
77,10,person,950,373,1009,440
77,12,person,1052,351,1098,414
77,13,person,1573,567,1655,700
77,17,person,836,496,901,595
77,18,person,1735,885,1818,1080
77,19,person,1272,456,1340,517
77,20,person,14,111,40,149
77,23,person,1694,55,1716,91
77,26,person,1043,358,1111,444
77,30,person,570,186,598,249
77,33,person,216,404,250,492
77,36,person,575,187,594,232
77,37,person,408,424,412,430
77,38,person,405,435,434,492
78,1,person,284,233,315,297
78,2,person,602,283,641,358
78,3,person,1381,491,1437,555
78,4,person,403,423,422,456
78,5,person,1474,529,1522,600
78,7,person,1273,501,1325,552
78,9,person,102,39,1797,919
78,10,person,947,379,1015,457
78,12,person,1052,351,1098,414
78,13,person,1573,567,1655,700
78,17,person,835,497,898,594
78,18,person,1736,885,1816,1078
78,19,person,1273,456,1340,517
78,20,person,13,111,40,149
78,23,person,1694,56,1715,92
78,26,person,1043,358,1111,444
78,30,person,570,186,597,249
78,33,person,217,405,252,493
78,36,person,576,187,594,231
78,37,person,411,424,411,424
78,38,person,409,437,437,490
79,1,person,283,232,315,298
79,2,person,602,283,641,358
79,3,person,1381,491,1437,555
79,4,person,406,424,424,456
79,5,person,1474,529,1522,600
79,7,person,1273,501,1325,552
79,9,person,140,44,1763,871
79,10,person,946,381,1016,463
79,12,person,1052,351,1098,414
79,13,person,1573,567,1655,700
79,17,person,833,500,893,592
79,18,person,1736,883,1815,1078
79,19,person,1273,456,1340,517
79,20,person,13,111,39,149
79,23,person,1694,54,1716,92
79,26,person,1043,358,1111,444
79,30,person,571,186,597,248
79,33,person,218,406,253,493
79,36,person,576,187,594,230
79,37,person,415,425,411,418
79,38,person,412,440,440,489
80,1,person,283,233,314,298
80,2,person,602,283,641,357
80,3,person,1381,491,1437,555
80,4,person,409,426,425,455
80,5,person,1473,529,1521,600
80,7,person,1274,501,1326,552
80,9,person,141,46,1758,856
80,10,person,949,377,1011,449
80,12,person,1052,351,1098,414
80,13,person,1574,567,1654,699
80,17,person,829,498,892,595
80,18,person,1730,883,1809,1079
80,19,person,1274,456,1340,517
80,20,person,13,111,39,149
80,23,person,1694,52,1717,93
80,26,person,1043,358,1111,444
80,30,person,571,185,597,246
80,33,person,220,407,254,494
80,36,person,576,187,594,230
80,37,person,419,425,410,411
80,38,person,413,441,443,492
81,1,person,284,234,313,297
81,2,person,603,283,641,357
81,3,person,1381,491,1437,555
81,4,person,412,428,427,454
81,5,person,1473,529,1522,599
81,7,person,1275,501,1326,552
81,9,person,219,45,1678,747
81,10,person,947,381,1014,460
81,12,person,1052,351,1098,414
81,13,person,1574,567,1654,698
81,17,person,829,492,888,582
81,18,person,1728,882,1807,1079
81,19,person,1273,456,1340,517
81,20,person,13,110,39,148
81,23,person,1693,52,1717,94
81,26,person,1043,358,1111,444
81,30,person,572,186,597,241
81,33,person,221,408,255,494
81,36,person,577,187,595,229
81,37,person,422,425,410,405
81,38,person,417,442,445,490
82,1,person,284,234,313,297
82,2,person,603,283,641,358
82,3,person,1381,491,1437,555
82,4,person,414,429,428,454
82,5,person,1474,529,1522,599
82,7,person,1274,501,1326,551
82,9,person,235,45,1664,708
82,10,person,946,383,1016,465
82,12,person,1052,351,1097,414
82,13,person,1574,567,1655,698
82,17,person,828,489,885,576
82,18,person,1727,881,1805,1079
82,19,person,1273,456,1339,517
82,20,person,12,110,39,148
82,23,person,1693,51,1717,94
82,26,person,1043,358,1111,444
82,30,person,572,186,597,241
82,33,person,222,409,256,495
82,36,person,577,187,595,228
82,37,person,426,426,409,399
82,38,person,420,443,447,488
83,1,person,284,235,312,297
83,2,person,603,283,641,359
83,3,person,1381,492,1437,555
83,4,person,413,448,461,530
83,5,person,1474,529,1522,600
83,7,person,1274,501,1326,551
83,9,person,-35,18,1941,949
83,10,person,946,384,1016,467
83,12,person,1052,351,1097,414
83,13,person,1574,567,1655,698
83,17,person,826,487,884,576
83,18,person,1726,880,1805,1079
83,19,person,1273,456,1338,515
83,20,person,12,110,39,148
83,23,person,1694,53,1716,93
83,26,person,1044,358,1111,444
83,30,person,573,186,597,241
83,36,person,578,187,595,227
83,37,person,430,426,409,392
83,38,person,424,445,448,486
83,41,person,90,148,112,197
84,1,person,284,235,311,297
84,2,person,603,283,641,359
84,3,person,1381,492,1437,555
84,4,person,415,450,463,533
84,5,person,1474,529,1522,600
